category_level_1_name;category_level_2_name;category_level_3_name;category_level_4_name;category_level_5_name;category_action;category_id;category_url;;param_action;param_type;param_id;param_name;param_multiselect_on_posting;param_multiselect_on_filter;param_required_on_posting;;value_action;value_id;value_url;value_name
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76853;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/minyon;Миньон
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76741;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/mortal-kombat;Mortal Kombat
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76634;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/my-little-pony_76634_13;My little pony
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76642;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/paw-patrol;Щенячий патруль
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76638;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/pokemon;Покемон
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76847;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/poni_76847_13;Пони
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76864;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/shrek_76864_13;Шрек
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76854;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/sonic_76854_13;Соник
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76848;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/horumchek-adam_76848_13;Человек паук
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76636;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/squid-game_76636_13;Squid Game
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76601;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/star-wars;Звёздные войны
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76850;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/stitch_76850_13;Стич
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76867;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/woody_76867_13;Вуди
Детский мир;Игрушки;Игрушечные фигурки;-;-;new;11114;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar;;new;dropdown;5377;Тип фигурок;;;;;new;76846;https://lalafo.az/azerbaijan/igrushki/oyuncaq-fiqurlar/yoda_76846_13;Йода
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;;;;;;;;;;;;
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75466;https://lalafo.az/azerbaijan/igrushki/kuklalar/barbie;Barbie
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75467;https://lalafo.az/azerbaijan/igrushki/kuklalar/bratz;Bratz
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75551;https://lalafo.az/azerbaijan/igrushki/kuklalar/ever-after-high;Ever After High
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;76053;https://lalafo.az/azerbaijan/igrushki/kuklalar/lalaloopsy;Lalaloopsy
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75470;https://lalafo.az/azerbaijan/igrushki/kuklalar/lol-surprise;L.O.L. Surprise
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75468;https://lalafo.az/azerbaijan/igrushki/kuklalar/monster-high;Monster High
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75477;https://lalafo.az/azerbaijan/igrushki/kuklalar/diger-brend_75477_13;Другой бренд
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5291;Бренд;;;;;new;75633;https://lalafo.az/azerbaijan/igrushki/kuklalar/winx;Winx
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5384;Особенности;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5384;Особенности;;;;;new;76674;https://lalafo.az/azerbaijan/igrushki/kuklalar/aghlayan-kukla;Плачущая
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5384;Особенности;;;;;new;76737;https://lalafo.az/azerbaijan/igrushki/kuklalar/real-kukla;Реалистичная
Детский мир;Игрушки;Куклы;-;-;new;11103;https://lalafo.az/azerbaijan/igrushki/kuklalar;;new;dropdown;5384;Особенности;;;;;new;76677;https://lalafo.az/azerbaijan/igrushki/kuklalar/danishan-kukla;Говорящая
Детский мир;Игрушки;Конструкторы;-;-;new;11122;https://lalafo.az/azerbaijan/igrushki/konstruktorlar;;;;;;;;;;;;;
Детский мир;Игрушки;Конструкторы;-;-;new;11122;https://lalafo.az/azerbaijan/igrushki/konstruktorlar;;add;dropdown;29;Состояние;;;;;;;;
Детский мир;Игрушки;Конструкторы;-;-;new;11122;https://lalafo.az/azerbaijan/igrushki/konstruktorlar;;add;dropdown;425;Доставка;;;;;;;;
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;ИСТИНА;ИСТИНА;ЛОЖЬ;;;;;
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;;;;;new;76268;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri/bionicle;Bionicle
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;;;;;new;75641;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri/f1_75641_13;F1
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;;;;;new;75640;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri/ninjago_75640_13;Ninjago
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;;;;;new;75644;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri/diger-seriyalar;Другие серии
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;;;;;new;75643;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri/star-wars_75643_13;Star Wars
Детский мир;Игрушки;Конструкторы;Конструкторы типа Lego;-;new;11190;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri;;new;dropdown;5320;Серия;;;;;new;75642;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/lego-tipli-konstruktor-destleri/technic_75642_13;Technic
Детский мир;Игрушки;Конструкторы;Магнитные конструкторы;-;new;11204;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/maqnit-konstruktorlar;;;;;;;;;;;;;
Детский мир;Игрушки;Конструкторы;Магнитные конструкторы;-;new;11204;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/maqnit-konstruktorlar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Магнитные конструкторы;-;new;11204;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/maqnit-konstruktorlar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Деревянные конструкторы;-;new;11193;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/taxta-konstruktorlar;;;;;;;;;;;;;
Детский мир;Игрушки;Конструкторы;Деревянные конструкторы;-;new;11193;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/taxta-konstruktorlar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Деревянные конструкторы;-;new;11193;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/taxta-konstruktorlar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Металлические конструкторы;-;new;11194;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/metal-konstruktorlar;;;;;;;;;;;;;
Детский мир;Игрушки;Конструкторы;Металлические конструкторы;-;new;11194;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/metal-konstruktorlar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Металлические конструкторы;-;new;11194;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/metal-konstruktorlar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Другие конструкторы;-;new;11191;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/diger-konstruktorlar;;;;;;;;;;;;;
Детский мир;Игрушки;Конструкторы;Другие конструкторы;-;new;11191;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/diger-konstruktorlar;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Конструкторы;Другие конструкторы;-;new;11191;https://lalafo.az/azerbaijan/igrushki/konstruktorlar/diger-konstruktorlar;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;-;-;new;11113;https://lalafo.az/azerbaijan/igrushki/oyun-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;-;-;new;11113;https://lalafo.az/azerbaijan/igrushki/oyun-destleri;;add;dropdown;29;Состояние;;;;;;;;
Детский мир;Игрушки;Игровые наборы;-;-;new;11113;https://lalafo.az/azerbaijan/igrushki/oyun-destleri;;add;dropdown;425;Доставка;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игрушечные кухни;-;new;11165;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/oyuncaq-ushaq-metbexleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игрушечные кухни;-;new;11165;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/oyuncaq-ushaq-metbexleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игрушечные кухни;-;new;11165;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/oyuncaq-ushaq-metbexleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игрушечные домики;-;new;11164;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/oyuncaq-ushaq-evleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игрушечные домики;-;new;11164;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/oyuncaq-ushaq-evleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игрушечные домики;-;new;11164;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/oyuncaq-ushaq-evleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri/new;Новый
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri/used;Б/у
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Игровые наборы;Детские наборы кассира;-;new;11500;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-kassir-destleri/paid-delivery;Платная доставка
Детский мир;Игрушки;Игровые наборы;Детские макияжные столы;-;new;11200;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-makiyaj-masalari;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские макияжные столы;-;new;11200;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-makiyaj-masalari;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские макияжные столы;-;new;11200;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-makiyaj-masalari;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri/new;Новый
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri/used;Б/у
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Игровые наборы;Детские игровые наборы полицейского;-;new;11381;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-polis-oyun-destleri/paid-delivery;Платная доставка
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri/new;Новый
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri/used;Б/у
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri/free-delivery;Бесплатная доставка
Детский мир;Игрушки;Игровые наборы;Детские наборы повара;-;new;11380;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri;;add;dropdown;425;Доставка;;;;;add;27241;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaq-ashpaz-destleri/paid-delivery;Платная доставка
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;;;;;;;;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;29;Состояние;ЛОЖЬ;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;29;Состояние;;;;;add;2757;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri/new;Новый
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;29;Состояние;;;;;add;2756;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri/used;Б/у
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;425;Доставка;ИСТИНА;ИСТИНА;ИСТИНА;;;;;
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;425;Доставка;;;;;add;27236;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri/p-27236-customer-pickup;Самовывоз
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;425;Доставка;;;;;add;30644;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri/delivery-to-areas;Доставка в районы
Детский мир;Игрушки;Игровые наборы;Детские наборы для макияжа;-;new;11377;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri;;add;dropdown;425;Доставка;;;;;add;27240;https://lalafo.az/azerbaijan/igrushki/oyuncaq-metbex/ushaqlar-uchun-makiyaj-destleri/free-delivery;Бесплатная доставка
